,hemi-L_div-Vis_lab-1,hemi-L_div-Vis_lab-2,hemi-L_div-Vis_lab-3,hemi-L_div-Vis_lab-4,hemi-L_div-Vis_lab-5,hemi-L_div-Vis_lab-6,hemi-L_div-Vis_lab-7,hemi-L_div-Vis_lab-8,hemi-L_div-Vis_lab-9,hemi-L_div-SomMot_lab-1,hemi-L_div-SomMot_lab-2,hemi-L_div-SomMot_lab-3,hemi-L_div-SomMot_lab-4,hemi-L_div-SomMot_lab-5,hemi-L_div-SomMot_lab-6,hemi-L_div-DorsAttn_lab-Post+1,hemi-L_div-DorsAttn_lab-Post+2,hemi-L_div-DorsAttn_lab-Post+3,hemi-L_div-DorsAttn_lab-Post+4,hemi-L_div-DorsAttn_lab-Post+5,hemi-L_div-DorsAttn_lab-Post+6,hemi-L_div-DorsAttn_lab-FEF+1,hemi-L_div-DorsAttn_lab-FEF+2,hemi-L_div-SalVentAttn_lab-ParOper+1,hemi-L_div-SalVentAttn_lab-FrOper+1,hemi-L_div-SalVentAttn_lab-FrOper+2,hemi-L_div-SalVentAttn_lab-PFCl+1,hemi-L_div-SalVentAttn_lab-Med+1,hemi-L_div-SalVentAttn_lab-Med+2,hemi-L_div-SalVentAttn_lab-Med+3,hemi-L_div-Limbic_lab-OFC+1,hemi-L_div-Limbic_lab-TempPole+1,hemi-L_div-Limbic_lab-TempPole+2,hemi-L_div-Cont_lab-Par+1,hemi-L_div-Cont_lab-PFCl+1,hemi-L_div-Cont_lab-pCun+1,hemi-L_div-Cont_lab-Cing+1,hemi-L_div-Default_lab-Temp+1,hemi-L_div-Default_lab-Temp+2,hemi-L_div-Default_lab-Temp+3,hemi-L_div-Default_lab-Temp+4,hemi-L_div-Default_lab-PFC+1,hemi-L_div-Default_lab-PFC+2,hemi-L_div-Default_lab-PFC+3,hemi-L_div-Default_lab-PFC+4,hemi-L_div-Default_lab-PFC+5,hemi-L_div-Default_lab-PFC+6,hemi-L_div-Default_lab-PFC+7,hemi-L_div-Default_lab-PCC+1,hemi-L_div-Default_lab-PCC+2,hemi-R_div-Vis_lab-1,hemi-R_div-Vis_lab-2,hemi-R_div-Vis_lab-3,hemi-R_div-Vis_lab-4,hemi-R_div-Vis_lab-5,hemi-R_div-Vis_lab-6,hemi-R_div-Vis_lab-7,hemi-R_div-Vis_lab-8,hemi-R_div-SomMot_lab-1,hemi-R_div-SomMot_lab-2,hemi-R_div-SomMot_lab-3,hemi-R_div-SomMot_lab-4,hemi-R_div-SomMot_lab-5,hemi-R_div-SomMot_lab-6,hemi-R_div-SomMot_lab-7,hemi-R_div-SomMot_lab-8,hemi-R_div-DorsAttn_lab-Post+1,hemi-R_div-DorsAttn_lab-Post+2,hemi-R_div-DorsAttn_lab-Post+3,hemi-R_div-DorsAttn_lab-Post+4,hemi-R_div-DorsAttn_lab-Post+5,hemi-R_div-DorsAttn_lab-FEF+1,hemi-R_div-DorsAttn_lab-FEF+2,hemi-R_div-SalVentAttn_lab-TempOccPar+1,hemi-R_div-SalVentAttn_lab-TempOccPar+2,hemi-R_div-SalVentAttn_lab-FrOper+1,hemi-R_div-SalVentAttn_lab-Med+1,hemi-R_div-SalVentAttn_lab-Med+2,hemi-R_div-Limbic_lab-OFC+1,hemi-R_div-Limbic_lab-TempPole+1,hemi-R_div-Cont_lab-Par+1,hemi-R_div-Cont_lab-Par+2,hemi-R_div-Cont_lab-PFCl+1,hemi-R_div-Cont_lab-PFCl+2,hemi-R_div-Cont_lab-PFCl+3,hemi-R_div-Cont_lab-PFCl+4,hemi-R_div-Cont_lab-PFCmp+1,hemi-R_div-Cont_lab-PFCmp+2,hemi-R_div-Cont_lab-PFCmp+3,hemi-R_div-Default_lab-Par+1,hemi-R_div-Default_lab-Temp+1,hemi-R_div-Default_lab-Temp+2,hemi-R_div-Default_lab-Temp+3,hemi-R_div-Default_lab-PFCv+1,hemi-R_div-Default_lab-PFCv+2,hemi-R_div-Default_lab-PFCm+1,hemi-R_div-Default_lab-PFCm+2,hemi-R_div-Default_lab-PFCm+3,hemi-R_div-Default_lab-PCC+1,hemi-R_div-Default_lab-PCC+2
funcgradient1,-0.0759937763214111,0.2110720723867416,0.2296615540981292,0.1655223220586776,0.2014598995447158,0.1872587949037552,0.2066945135593414,0.2960363328456878,0.2628500163555145,0.0890073329210281,0.1216903701424598,0.2608635425567627,0.1479336321353912,0.1330674439668655,0.1159140840172767,0.1940006166696548,0.3539734184741974,0.3074869215488434,0.3020341098308563,0.1929098963737487,0.2628194987773895,0.178187757730484,0.1844382882118225,0.2389988303184509,0.1462467610836029,0.3119668066501617,-0.0332215726375579,-0.0042961523868143,0.1624396294355392,0.1295209378004074,-0.4461456835269928,-0.1867243498563766,-0.2129624038934707,0.0989473834633827,-0.031927827745676,0.0226902440190315,-0.1798468679189682,-0.4272868037223816,-0.2915259003639221,-0.0495243743062019,-0.4233418405056,-0.1500852704048156,-0.2167175859212875,-0.6740252375602722,-0.3872455954551697,-0.543545126914978,-0.2356638461351394,-0.3062932193279266,-0.2283109128475189,-0.4934283196926117,0.0064451652579009,0.2416204661130905,0.2422108054161071,0.1913301795721054,0.2737559080123901,0.1897947639226913,0.3075914084911346,0.317355751991272,0.0910102725028991,0.1558510214090347,0.2757703959941864,0.1346550732851028,0.2054176926612854,0.1292057931423187,0.2293880581855774,0.1080224215984344,0.0475992076098918,0.3000812828540802,0.3329499661922455,0.3224051296710968,0.2981996238231659,0.256877452135086,0.2464734762907028,0.0922834575176239,0.4086420834064483,0.3010757863521576,0.2212716788053512,0.2272802293300628,-0.4694136679172516,-0.1861434131860733,0.1801335662603378,-0.2491250038146972,-0.2855530381202698,0.0635316744446754,0.017359996214509,-0.0604423470795154,-0.1432214975357055,-0.0618688650429248,0.0679487884044647,-0.3302716910839081,-0.3166380822658539,-0.1820302307605743,-0.1232233345508575,-0.1982654780149459,-0.0040742834098637,-0.6681321859359741,-0.4685520827770233,-0.2166005373001098,-0.165954440832138,-0.4846237301826477
funcgradient2,-0.1226425915956497,-0.2710730731487274,-0.2455486059188842,-0.2568143010139465,-0.296019971370697,-0.2227046638727188,-0.1422525197267532,-0.3230539858341217,-0.2638302743434906,0.1235068067908287,0.1919285655021667,0.2305585741996765,0.1849980801343917,0.1425258219242096,0.1419682651758194,-0.1502733528614044,0.1835478097200393,-0.1501176506280899,0.1117048189043998,-0.0557383447885513,0.092486672103405,0.1165884882211685,0.1120301336050033,0.1473870724439621,0.1493987590074539,0.2064499408006668,0.0931214615702629,0.1262629777193069,0.0709280297160148,0.1820261627435684,0.0335088074207305,0.0285322219133377,-0.062015663832426,-0.0570864975452423,0.0547716282308101,-0.1832347065210342,-0.0655541494488716,0.0251592230051755,0.0261977855116128,0.0235715359449386,-0.074472963809967,0.1165606826543808,0.1118421256542205,0.004959987476468,0.0354056842625141,0.0797675549983978,0.029135413467884,0.0249862410128116,-0.194351240992546,-0.1500750631093979,-0.1164420619606971,-0.262931227684021,-0.1697607636451721,-0.280162900686264,-0.2962715327739715,-0.2038772404193878,-0.3218940794467926,-0.3037204146385193,0.1427492350339889,0.2073532342910766,0.230673611164093,0.2003071904182434,0.1296839118003845,0.153407946228981,0.1296319812536239,0.1390953212976455,-0.1171714067459106,0.1781154870986938,0.0026987341698259,-0.171436458826065,0.0357791557908058,0.0953512117266655,0.0981392934918403,0.035299327224493,0.1987144351005554,0.1877228021621704,0.0809239670634269,0.1687230169773101,0.0046453010290861,0.0200146324932575,0.0456273593008518,-0.1399176120758056,0.0220913477241992,0.0432870164513587,0.0722416639328002,-0.0087614776566624,-0.0745419636368751,0.0894586816430091,-0.1529276221990585,-0.0535062663257122,-0.0685699507594108,0.0725788027048111,0.0445975288748741,0.0820843577384948,0.1065695360302925,-0.0028838564176112,0.0681869015097618,0.0052543291822075,-0.2015213817358017,-0.181521788239479
NET,0.1150489002466201,0.1030935198068618,0.1227191984653472,0.0949573367834091,0.1069110482931137,0.1261500269174575,0.138963982462883,0.1031050011515617,0.1152991652488708,0.1489057540893554,0.1800524294376373,0.1548610180616378,0.158997505903244,0.164019227027893,0.1869979798793792,0.1394774913787841,0.1303908079862594,0.0994715988636016,0.1248755380511283,0.0988331064581871,0.1083506047725677,0.1225824505090713,0.1486175507307052,0.1320972442626953,0.1424623876810073,0.1633313298225402,0.1302641034126281,0.1591887474060058,0.1415293216705322,0.1405591070652008,0.0855423361063003,0.1270527094602584,0.1338183879852295,0.1187882125377655,0.1008558198809623,0.1197138652205467,0.1409153044223785,0.1430389434099197,0.1524150818586349,0.1133172512054443,0.1314322352409362,0.1417383402585983,0.1232640594244003,0.1285483390092849,0.1222456768155098,0.1039222031831741,0.1078351512551307,0.1157891675829887,0.1199189499020576,0.1525612473487854,0.1443287879228592,0.1292292773723602,0.1567374020814895,0.1117218658328056,0.1385515481233596,0.1299077719449997,0.1130216494202613,0.1240559890866279,0.1565459817647934,0.1921531707048416,0.1613959819078445,0.152564525604248,0.1710245609283447,0.1809114068746566,0.1270158588886261,0.1798257380723953,0.1387000381946563,0.1422000229358673,0.1148607432842254,0.1033857762813568,0.1157608106732368,0.1061322167515754,0.1385837793350219,0.1368662863969802,0.1409630328416824,0.1561644971370697,0.1714310348033905,0.1598712354898452,0.0879988074302673,0.1420562267303466,0.1111768558621406,0.1378130912780761,0.1211621537804603,0.0984981134533882,0.1216192096471786,0.109688863158226,0.1497446894645691,0.1178742498159408,0.1516635566949844,0.1345433890819549,0.1509073972702026,0.1101563274860382,0.1694153398275375,0.1213577315211296,0.1105574592947959,0.1007973924279213,0.0964700430631637,0.1078797131776809,0.1278593391180038,0.158986210823059
NET-t1t2,-0.016320473026415955,-0.03496430332468936,-0.015142245371170454,-0.045071343945247325,-0.03533656346451321,-0.015794335622768857,0.0029092400641279326,-0.034393522539686874,-0.02425282173201443,0.009271507196118245,0.04422651601524141,0.023748016944774325,0.01870586530982324,0.021138324833282873,0.04747076983687157,0.009129326210285615,0.000497671648769793,-0.034050446801944606,-0.00832867601220702,-0.02956726703586804,-0.022543422103051658,-0.008309221484291307,0.016883850344773216,0.00379659258005563,0.017405440244760567,0.03726315421314286,0.003963122354807613,0.033767383430954645,0.01249963421155778,0.011375070488180927,-0.04137582680152163,0.004342232283663705,0.007346984992745165,-0.013510653628065694,-0.02899852945915367,-0.015306225378761834,-0.000722541873923982,0.017027284974685003,0.02176482404781893,-0.01848657101619454,0.0026088652762915887,0.015670951597195643,-0.005468155730861707,0.004362376074775062,-0.004075675464263628,-0.021178390058140623,-0.021869177180910512,-0.01229721962292045,-0.018143028553374504,0.019297469668671685,0.013595793261512723,-0.008521773160996088,0.0230397835489507,-0.028324837197274216,-0.00506696281134536,-0.01170535106847026,-0.02370933766018604,-0.01482938140204526,0.017817076807333132,0.058083009799280716,0.03194204005383458,0.013493232690106827,0.028266768401082526,0.03744396610801928,-0.008715787702771927,0.039241472059502014,0.0063690800511333745,0.01089166794105434,-0.01813551380979124,-0.030550990977380357,-0.01307987810901777,-0.024351082888098688,0.0068491608430961415,0.004028784137433711,0.011738581715754454,0.030244100822307773,0.041583004894140796,0.03204282414473414,-0.03903691477684926,0.01895330693522823,-0.017516780956200906,0.00669301359098784,-0.004843644276905007,-0.030271350573621528,-0.004429763238803369,-0.02005533134781791,0.007037297379329177,-0.007232078606971448,0.019149716606882028,0.004849374434025638,0.024987477893619242,-0.01349643048826503,0.037365035955204545,-0.007330354929158581,-0.01792232440599409,-0.023349753700578735,-0.02844514642295229,-0.019802451036693466,-0.010769617482406152,0.024821431344593525
NET-saaxis,-0.018577941723691566,-0.03732588351519245,-0.01796232946263837,-0.04450492335540111,-0.036027649688696,-0.015437008354825116,0.0019950267032518287,-0.03590794559644213,-0.026334790031736305,0.013610756057889584,0.04319742364677748,0.018724604988464233,0.019939924955904242,0.022917309213188908,0.04626467884051677,0.007835273468362186,-0.002399978572533934,-0.03662427156205414,-0.011953684523835773,-0.03681240677016223,-0.02992169513408227,-0.006551096181539845,0.015185096127683512,0.0031709610271108413,0.01220318475264956,0.03280778646481103,0.005812231890500383,0.03073047931928352,0.006525619108475961,0.008537814431679003,-0.04194743185855773,-0.0020962161208378516,0.00888462643825512,-0.01235453094855904,-0.024922561197530765,-0.015326384450441072,0.01009175490082273,0.019079386096207684,0.024917528724498955,-0.017837431468416223,0.00494727312421081,0.016545520359585508,-0.0015765685165301524,0.004880533902625328,-0.0019206259059319775,-0.019431139695145705,-0.015436335908727145,-0.00861700549675172,-0.014708943760463486,0.023088710519465455,0.011670107328933282,-0.009918674776233621,0.022831840929152636,-0.029116823031003713,-0.003906374204044882,-0.010377778135246235,-0.02462814734838098,-0.01696895696379125,0.02160780283511146,0.05630951585688032,0.025980584440477933,0.012594965480953957,0.031097339941110635,0.038907423539378844,-0.012795388140062508,0.0388075731010708,0.006721044908578555,0.0060603026117330705,-0.01820641403656638,-0.03327532134078266,-0.020301628253579798,-0.023613722382460164,0.004430849634416811,0.006232281744033008,0.008684335227049395,0.02659555666069241,0.036090167896411035,0.027962343406746498,-0.03898611409305466,0.01409673697179109,-0.015796147681387374,0.009437676440878784,-0.0033972402222419568,-0.027667597341266295,-0.0027250437667380584,-0.014870413623502499,0.017721747929109494,-0.008742578184373101,0.018359994553728803,0.010749098688641143,0.02884655367085104,-0.016201275585064026,0.03912515180977519,-0.00422808248912597,-0.014300828911262192,-0.02229876917632169,-0.026690188286343036,-0.01592494047514313,-0.004621092332678489,0.02926181991164631
NET-gm,-0.020255655490526048,-0.030175515791633606,-0.011095156672073808,-0.03528405413646159,-0.023168230398744563,-0.006960573974584855,0.006448837827618764,-0.027195323844627875,-0.01457621902269371,0.01670073977287312,0.04517203301156253,0.02139134759901884,0.029315150864739264,0.0383639226050303,0.05952839195426213,0.004051134597283096,0.0002528678042056365,-0.02840447714025099,-0.00516606063049499,-0.03147783600661905,-0.01865982187034998,-0.009569789221038127,0.01771206445530238,0.0005138104744795702,0.008019420249778891,0.02747973677566984,-0.0021109969933076067,0.02498034942015631,0.008791792667825732,0.008717883319663666,-0.04945479221867688,-0.00912081640631529,-0.0016527035266682422,-0.01103003576945194,-0.031407369096463564,-0.01092684428479318,0.00809280506457824,0.008426999362582177,0.017609408462299636,-0.02087028868153211,0.0014299320009949212,0.006818909499654441,-0.009137306806519502,-0.006538388852670968,-0.00889979523936582,-0.026259588932813632,-0.021819917434201683,-0.01604873539405581,-0.014669664598888119,0.01834614278785804,0.008468550548328568,-0.005764409672364523,0.022430915174692256,-0.018384789113823602,0.005397605081256113,-0.003168194249849321,-0.018299131856768847,-0.004690529011718542,0.025425526420946976,0.056516888176400965,0.02895866682768386,0.022440244378082286,0.041908087030451846,0.055167794112241736,0.0007090200700854143,0.05230584318265394,0.00560994343063298,0.010048246123946364,-0.014639693514185828,-0.0241820172506977,-0.012008447915064405,-0.02625025591344478,0.007901460753500095,0.0025363915155030003,0.008821623866875572,0.019979006174343117,0.03753560585777632,0.027162908590715074,-0.04673049976804783,0.006151287144465528,-0.018119060046114355,0.009638334529066372,-0.011059005286066848,-0.033692638391964444,-0.010728802393190184,-0.020444889718395517,0.01651075913299585,-0.015996743935707408,0.019616537121387584,0.002027374083980904,0.015961459662755056,-0.02311309260235757,0.0343188619903472,-0.014011845092648537,-0.02250759771646238,-0.03374013273840387,-0.03380776249346393,-0.02441838786527438,-0.007857032082815685,0.02383829550616423
NET-csf,-0.01866268083547401,-0.03311958677288515,-0.011948049071151712,-0.040160305498697854,-0.0260497403304802,-0.007922382811585665,0.003267680999911149,-0.030485250049552395,-0.016810232696093858,0.01690369745898765,0.0455308200867508,0.023229948357484154,0.027266399267119185,0.03719809464644794,0.05875647644997839,0.0034877523942653255,-0.00032399289203902115,-0.028755860906992392,-0.005613635897102454,-0.02914853419086444,-0.017387253464543284,-0.010483073175651808,0.017570259984529796,-0.00039045208221319405,0.013239301993831498,0.028768037325726636,-4.0625464953703005e-05,0.025999696143521323,0.0060780631259457485,0.01149650942642605,-0.04889279559446927,-0.005930690512225334,-0.0023790843465286426,-0.01166433203983705,-0.031479293360135704,-0.010835992214138473,0.004605154174767506,0.008450859322460258,0.01649090804022918,-0.02148673299922481,-0.001228353129739429,0.009549411218123416,-0.008193777335523011,-0.003947193005582439,-0.0066198688605806355,-0.02146338318768007,-0.019561143847420373,-0.013920395114473558,-0.014823664070004752,0.017398910928884154,0.00929439083836825,-0.007332063780834647,0.02060590947269572,-0.02250619962997344,0.005087930949043806,-0.0036648889543509644,-0.02239969557468774,-0.007440019086316474,0.02581276910760255,0.05817472137708107,0.030432264731948877,0.02085627632377607,0.04241809910209873,0.054361019390906984,0.0014560899110704073,0.051881971555464895,0.0029734781725622716,0.010051959927946857,-0.015366981658230403,-0.025379341906571,-0.009308290997017202,-0.027135607403757103,0.007347453937478182,0.0012534668654052283,0.009391555684900854,0.02349300319385761,0.036396846633733826,0.028435623886376576,-0.045997574754128495,0.007883335511656236,-0.01965552097575557,0.007486378887046313,-0.0094121265074609,-0.033572527244268166,-0.00847872190889648,-0.01785060024385511,0.013173860686910038,-0.015328215088030422,0.020308082203686267,-0.00027862943668413576,0.01570932004955572,-0.02157777759615441,0.033646064085675,-0.011516898006559403,-0.020616746394991503,-0.03220022902643965,-0.02951639218948987,-0.022890369947675335,-0.0071928659105975346,0.023126786148332745
NET-veins,-0.02396843530360271,-0.032681285040647295,-0.01824966512204626,-0.026586188343791603,-0.026754414334806034,-0.016660101081133666,0.010061321744289003,-0.02424276151221509,-0.022205074878848402,0.013980078166763221,0.04135045359567102,0.021504386123709085,0.03013453836529134,0.037834230775936145,0.05553354433359062,0.010744661420295343,0.0034508146026997755,-0.031010611638668334,-0.014182815720526848,-0.03470980565111828,-0.016599004872027798,-0.012387326552137784,0.016116623170429695,0.0060535141086353605,0.004964049706198154,0.025432857721208207,-0.0004206907353817846,0.02162593516852801,0.0062547802522726625,0.01271926670602222,-0.03967114073521211,0.001611186299282752,0.01341543773875399,-0.013194327224293284,-0.03179407277830172,-0.01801722056389149,0.0036070724876629823,0.017205906350245465,0.01882478171353147,-0.015396369807509927,0.006003022189837337,0.004752532705192658,-0.004781347995265445,-0.013328887303992565,-0.005605443803318788,-0.028322678071761892,-0.016573117037320464,-0.019089858280215935,-0.014637636654471528,0.015577388384778262,0.007396300408892886,-0.012122718691757295,0.02621081515052595,-0.014222462215507464,-0.0028398293470954794,-0.013285546573403972,-0.01818677464604082,-0.007260088325040132,0.019643794401380588,0.0511326039926161,0.029291443865698763,0.02463385776186297,0.03947903089609858,0.05660375130094035,-0.003717850657595473,0.05045450379248054,0.0067390423686623235,0.004323229098890574,-0.02156765493177444,-0.027908262998807457,-0.011693539830639046,-0.027789327007536904,0.009758156720188621,0.0014454880044026397,0.010505472409897243,0.019540014442864212,0.03606031101242002,0.02911831699808909,-0.034867946714380066,0.016293305721539947,-0.011942606281072493,0.013081890312697464,-0.006839051339777219,-0.032118975919486384,-0.005515213986565376,-0.014716066827451357,0.013767184885143113,-0.01891963743626318,0.013255728300001074,-0.00044584733925609465,0.025942533072771126,-0.023594231284695358,0.030341609612560605,-0.011374341859533302,-0.01594429882059742,-0.03989855753262425,-0.030383513382238492,-0.019952863503569604,-0.007571605206437737,0.021972325340201132
NET-arteries,-0.024614796189280502,-0.02455944484290265,-0.007383498340675115,-0.032525351700508395,-0.02066265395718679,-0.009504713218018962,0.011324822597020612,-0.02510292445395594,-0.014685638464641465,0.009421573666395677,0.033049139859974236,0.018698313439484554,0.026789510887547302,0.03507366818946486,0.05716776542182503,0.01176627324434415,-0.0018632659589191691,-0.029238428037307307,-0.004033053099039036,-0.03009864679175825,-0.020399797766364886,-0.008739788221103079,0.020784340207439994,-0.0019640886729802576,-0.015801080260111677,0.02482571195141728,0.0026855721324915705,0.01736233940621737,0.011458584842499953,0.008382014046221381,-0.048695696301713276,-0.0062595022699006575,0.006228601065750405,-0.009764539247426568,-0.02754284563824759,-0.011113111234870826,0.007175750240522111,0.01462402637690205,0.024117255200667764,-0.016285010295389993,0.0007765447001429338,0.002791299942930564,-0.006930481369420566,-0.013416623545979112,-0.005504385839883635,-0.027304803004068234,-0.021504554390436484,-0.012205634716136268,-0.015595751184207238,0.02369719389025146,0.00910492023103121,0.00039548648061957237,0.029260145364217505,-0.01589024369118483,0.009672222198689545,-0.008728755101718527,-0.014617001251884448,-0.005326939142246967,0.009440371203547238,0.04701200405207831,0.022913885572340364,0.019918891875302186,0.041073812490348166,0.05202252032927185,-0.0009758898997070664,0.05058018598469638,0.010801498047679936,0.012244848965255295,-0.013803872827952549,-0.025080146171109277,-0.013336960605071793,-0.02518688699342471,0.010896203698556844,0.006935217494725532,0.0052776393672710475,0.011857438448055424,0.040848681369849565,0.02501551275897415,-0.046691746231916964,0.010581522498488705,-0.02201134338878974,0.00716621623157751,-0.0063504664817172485,-0.02977509964121984,-0.005945997522503993,-0.019287653912875555,0.01666884423384593,-0.023033030939867305,0.02215602025839275,0.0037242456854522377,0.023301972202659643,-0.030723961365864486,0.041128757227185564,-0.013525966904109996,-0.02247062534809166,-0.041833972984041706,-0.033809817500606354,-0.019797413051648324,-0.007193639698601817,0.030498174088963187
NET-histogradient1,-0.017189145064382794,-0.023575646251461913,-0.0046180125535074945,-0.03362329853974537,-0.02474471813390143,-0.0034017145365269896,0.01014651456951135,-0.024800211072107184,-0.012604147227962798,0.016718517727888266,0.04716267335502955,0.020971426121037418,0.02815753228905382,0.031175064552426107,0.05464620803238329,0.009829319181080015,-0.0013657825250908973,-0.029108571382147036,-0.007608695393104381,-0.02904266391495028,-0.02157716627130854,-0.011708510134291777,0.013175492944018291,0.001297474773312407,0.010653637513220154,0.027241557239742503,-0.003515928150486458,0.024647556103924134,0.009612392131911063,0.004868545547134229,-0.04866102772880507,-0.006488734999251733,0.002799339569485859,-0.011446819316933782,-0.03226825711443081,-0.008295524623727485,0.008762925767411917,0.01123131463221011,0.021652153626663062,-0.015999288970423145,0.0012569607623902912,0.00498252837918825,-0.01181436924028284,-0.007169949122290631,-0.013195385463271425,-0.030985348831222975,-0.027824983890579177,-0.018686003713692542,-0.010017268310909669,0.02038849243715718,0.012968553398158639,0.002430473874522443,0.028467944106839643,-0.018030421731047852,0.00911688983587483,0.0010263788664145457,-0.014380444826361305,-0.0035086492907985545,0.02527631331828742,0.05778664625080235,0.02704087255478485,0.021535146188309956,0.03694063550637164,0.04714957755668678,-0.003900514182590631,0.047257478771411454,0.00819825332047272,0.009299308730972622,-0.01775419560851564,-0.02528798100344025,-0.014070786532185839,-0.029119183242733535,0.002430173962764265,0.00547854575503931,0.006124924686913141,0.021759210551706265,0.03845943516792649,0.024330714816249238,-0.04552803892272267,0.009274029199391826,-0.021246696952639088,0.0071496266522648455,-0.01492965657941428,-0.037031551000859406,-0.013278157988943995,-0.026212041236530106,0.018370482124427517,-0.017298528152757592,0.022460385827034773,0.0017216849366662734,0.020258281310546356,-0.021557558299577076,0.03679131808714639,-0.015225518048880768,-0.02475967295411391,-0.03488402050207148,-0.038938071960338355,-0.028167784404144122,-0.0012108813029392262,0.027176614586229775
NET-histogradient2,-0.005909191700707514,-0.0323164599341787,-0.005238518300450051,-0.043209916706488674,-0.03640217650063275,-0.008796726562910445,0.0034043389948227587,-0.03456086471555757,-0.025980524573980146,0.009444606758461455,0.04285459163388264,0.02233335408720083,0.022531160229076697,0.022456841595413612,0.0486217450453206,0.008685045592511292,0.002799816187264048,-0.03718743307401903,-0.01447298810017783,-0.028884961567052808,-0.02228523361878182,-0.010792275646884286,0.009092739486952883,0.004043639872146149,0.019818578296912373,0.03217350157711804,0.005178658387310825,0.030415628383371723,0.01219510954573616,0.004072220751728167,-0.03805974412929192,0.008030417038579638,0.007287929813518695,-0.01806435243909485,-0.030310043929057215,-0.01810871791856225,0.007422504629415239,0.01782476899896346,0.017038637845304072,-0.018911761275624037,0.0012119613739839663,0.009057766948283391,-0.008576005821980454,0.0050493318263100245,-0.004160369553767002,-0.02252086140089704,-0.025871802270755126,-0.015673125314157668,-0.010196996260654165,0.018918709127605154,0.02519375071179389,-0.0026074829543583367,0.021694557068867054,-0.03213381326274753,-0.0021202686150069427,-0.002538406771181778,-0.02435538073947277,-0.016706326570581048,0.024094660588994316,0.05916253766571089,0.029660644637591743,0.013223173687794021,0.03138325766902475,0.03774706181034834,-0.011408473783404066,0.03865498741441972,0.0038228870073382104,0.008470389445183663,-0.02234296501166204,-0.032768883878817476,-0.011379244063675312,-0.026331857037894937,0.00040793739737815526,0.0018505871181231925,0.010794860809040463,0.02832968476681086,0.038893853239443166,0.025546656845001875,-0.03262097033784954,0.023118382187206937,-0.014482919706812841,0.008020200297574054,-0.0069757271868596815,-0.03235768681063296,-0.010595769715167958,-0.022806198123487706,0.017249770893774552,-0.011530786708625534,0.018101866095292907,0.004541108273139388,0.026548691237055735,-0.010748366974861714,0.03670686951327312,-0.009747925572381064,-0.018173865502947556,-0.023428401439193544,-0.03014227058788274,-0.023374621745207977,-0.0017001091611453523,0.024687793170139916
NET-microgradient1,-0.011781660356686485,-0.029751770379442544,-0.011809630081948602,-0.039930653341177944,-0.03493685505203843,-0.014283144189431468,0.008528458443073567,-0.0322275469188817,-0.025341976055331256,0.009697726143775925,0.04262703316776392,0.021495460983001563,0.01603430091502364,0.019009916340326144,0.04438796499983022,0.014598147420142649,-0.001486340046775697,-0.03701577622298119,-0.011270514576977225,-0.03144759675938941,-0.028481528925404676,-0.010574662161639381,0.010621219875625088,0.002685305968402052,0.009748990784178624,0.03467557070417748,0.0032663527691744743,0.034306060181066855,0.010626770677180736,0.006350677044202502,-0.04237646908397327,-0.0003552470515487405,0.01001985116601077,-0.013201752114747778,-0.027532951166458416,-0.018368674190621714,0.013437114874477685,0.015997269456621832,0.026610194811211185,-0.014448269233879277,0.00459809834000019,0.011719420528272517,-0.0070956702584315245,0.004283981357365477,-0.004553027915847968,-0.023862899384142572,-0.02665434421068251,-0.014405027071029544,-0.012081381568874991,0.02499086767272002,0.017891889267012434,-0.002962577855012638,0.028932182554829156,-0.026328409005308778,-0.0037895772799461935,-0.00887076850058005,-0.02189723788863429,-0.016854871480909694,0.016847893165143457,0.05871901278718891,0.028619737479293667,0.009256475310464224,0.02650998195086074,0.035791287996218474,-0.016309783152250096,0.03595683253182522,0.010942664400329066,0.007594647995931819,-0.01819099107008597,-0.03391752558506818,-0.020486210031092425,-0.025951893251604588,0.0020126159590231896,0.008957549789834818,0.008875956862967993,0.02795721480195476,0.03948707668749721,0.029218950450904613,-0.037865493155172625,0.01578132167890428,-0.017746869081004285,0.0064644510133956,-0.004115883646902518,-0.028089509216101136,-0.0036170750838651344,-0.02062132455231898,0.02148157249641089,-0.006643037762206566,0.015746681093149473,0.007568027371851582,0.026348151015593832,-0.018515097204351808,0.04239099330187726,-0.007299758873366133,-0.019294759435261905,-0.023548054260979265,-0.028998262002317865,-0.020181752490315327,-0.0033684163876875894,0.031070583984601885
